case,problem,cores,single_makespan,makespan,pick_makespan,speedup,added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,subgraphs,predicted,params,eval_file,solve_seconds,eval_seconds
case_065,1,4,53068,15836,15836,3.3511,73360,0,,7,14050.5,"('A', 0.25, 16, 2.0)",results_all/eval/case_065_p1_n4.json,1.5,0.6
case_065,1,5,53068,13041,13041,4.0693,301648,0,,15,11675.466666666667,"('A', 0.25, 16, 4.0)",results_all/eval/case_065_p1_n5.json,1.5,0.7
case_065,2,1,53068,53058,53058,1.0,0,0,,30,53055.26666666666,"('B', 0.1, 16, 8.0)",results_all/eval/case_065_p2_n1.json,1.1,0.5
case_065,2,2,53068,20610,20610,2.5749,102040,0,,64,20122.500000000004,"('B', 0.1, 16, 1.0)",results_all/eval/case_065_p2_n2.json,1.0,0.4
case_065,2,3,53068,17843,17843,2.9742,207160,0,,99,16842.4,"('B', 0.1, 16, 8.0, None, 'blc')",results_all/eval/case_065_p2_n3.json,1.0,0.5
case_065,2,4,53068,13706,13706,3.8719,230344,0,,100,12476.666666666666,"('B', 0.1, 16, 8.0, None, 'blc')",results_all/eval/case_065_p2_n4.json,1.3,0.4
case_065,2,5,53068,11606,11606,4.5725,207296,0,,78,9902.666666666666,"('B', 0.25, 16, 2.0)",results_all/eval/case_065_p2_n5.json,1.0,0.5
case_065,3,1,53068,53058,53058,1.0,0,0,0.0,30,53055.26666666666,"('C', 0.1, 64, 4.0)",results_all/eval/case_065_p3_n1.json,1.2,0.5
case_065,3,2,53068,20610,20610,2.5749,102040,0,0.030590586993385516,64,20122.500000000004,"('C', 0.1, 16, 1.0)",results_all/eval/case_065_p3_n2.json,1.3,0.7
case_065,3,3,53068,17843,18830,2.9742,207160,0,0.08806379125619851,99,16842.4,p2_plan,results_all/eval/case_065_p3_n3.json,1.1,1.1
case_065,3,4,53068,12781,12781,4.1521,310274,0,0.23591331977049854,100,12330.0,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_065_p3_n4.json,1.2,0.7
case_065,3,5,53068,10996,10996,4.8261,237000,0,0.12167198911196705,78,9883.966666666667,"('C', 0.25, 64, 2.0)",results_all/eval/case_065_p3_n5.json,1.2,0.5
case_066,1,1,359070,359070,359070,1.0,0,0,,1,349972.43333333335,"('A', 0.1, 64, 1.0)",results/single/case_066_single.json,10.2,0.0
case_066,1,2,359070,207933,207933,1.7269,1037556,0,,14,190958.9666666667,"('A', 1.0, 64, 8.0)",results_all/eval/case_066_p1_n2.json,10.4,12.5
case_066,1,3,359070,139562,139562,2.5728,2143532,0,,46,134287.23333333328,"('A', 1.0, 64, 8.0)",results_all/eval/case_066_p1_n3.json,11.2,11.4
case_066,1,4,359070,135619,135619,2.6476,4292992,0,,177,120266.20000000011,"('A', 1.0, 64, 8.0)",results_all/eval/case_066_p1_n4.json,13.2,6.8
case_066,1,5,359070,135619,139347,2.6476,4292992,0,,177,120266.20000000011,prev_n4,results_all/eval/case_066_p1_n5.json,12.2,13.7
case_066,2,1,359070,354853,354853,1.0,0,0,,46,349424.0333333333,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_066_p2_n1.json,8.7,4.3
case_066,2,2,359070,176207,176207,2.0378,1295340,0,,1131,168751.3,"('B', 0.1, 16, 8.0)",results_all/eval/case_066_p2_n2.json,9.3,5.6
case_066,2,3,359070,122831,122831,2.9233,2112376,0,,1505,117672.76666666668,"('B', 0.1, 64, 8.0)",results_all/eval/case_066_p2_n3.json,10.6,5.6
case_066,2,4,359070,104070,104070,3.4503,2559268,0,,1546,93394.76666666674,"('B', 0.1, 64, 8.0)",results_all/eval/case_066_p2_n4.json,10.8,4.7
case_066,2,5,359070,94694,94694,3.7919,2892032,0,,1561,81092.56666666691,"('B', 1.0, 16, 4.0)",results_all/eval/case_066_p2_n5.json,10.9,5.4
case_066,3,1,359070,354853,354853,1.0,0,0,0.0,46,349424.0333333333,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_066_p3_n1.json,10.2,4.7
case_066,3,2,359070,175955,175955,2.0407,1295340,0,0.12938914538898572,1131,168751.3,p2_plan,results_all/eval/case_066_p3_n2.json,10.7,4.8
case_066,3,3,359070,122355,123766,2.9347,2112376,0,0.16525158575634347,1505,117672.76666666668,p2_plan,results_all/eval/case_066_p3_n3.json,11.2,9.5
case_066,3,4,359070,102743,102743,3.4948,3394404,0,0.2361925547267221,1629,91152.96933333334,"('C', 0.1, 64, 2.0)",results_all/eval/case_066_p3_n4.json,11.8,5.5
case_066,3,5,359070,90439,90439,3.9703,3283952,0,0.23971461319363788,1590,75026.09466666667,"('C', 0.1, 64, 4.0)",results_all/eval/case_066_p3_n5.json,12.5,5.2
case_067,1,1,63834834,62965573,62965573,1.0,203595648,184896640,,16,59940826.19160332,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_067_p1_n1.json,12.7,7.7
case_067,1,2,63834834,31897039,31897039,2.0013,203123072,176205824,,50,30350796.984044336,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_067_p1_n2.json,11.9,7.9
case_067,1,3,63834834,21162099,21162099,3.0165,162104576,125616128,,97,20367193.544065595,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_067_p1_n3.json,12.3,8.1
case_067,1,4,63834834,16788184,16788184,3.8024,196170624,157018112,,117,15759331.110228866,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_067_p1_n4.json,12.3,8.7
case_067,1,5,63834834,15967384,15967384,3.9978,260512000,0,,71,12955479.999999993,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_067_p1_n5.json,13.0,6.0
case_067,2,1,63834834,61237075,61237075,1.0,56084480,56084480,,41,59717366.60327594,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_067_p2_n1.json,11.0,10.4
case_067,2,2,63834834,29931923,29931923,2.1327,26538368,3809280,,2321,29861023.05107327,"('B', 0.1, 64, 2.0, None, 'mc')",results_all/eval/case_067_p2_n2.json,11.0,10.6
case_067,2,3,63834834,19999587,19999587,3.1918,25643776,983040,,2334,19921175.175011877,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_067_p2_n3.json,10.7,9.7
case_067,2,4,63834834,15018694,15018694,4.2504,25732224,557056,,2118,14931220.832347672,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_067_p2_n4.json,10.7,8.3
case_067,2,5,63834834,12038405,12038405,5.3026,33541632,638976,,2192,11957232.180116864,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_067_p2_n5.json,11.0,9.4
case_067,3,1,63834834,60686029,60686029,1.0,56084480,56084480,0.7953012712919875,41,59717366.60327594,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_067_p3_n1.json,12.4,11.3
case_067,3,2,63834834,29919237,29919237,2.1336,25551232,3907584,0.159566278265635,2194,29860939.389986373,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_067_p3_n2.json,12.4,9.8
case_067,3,3,63834834,19959935,19959935,3.1981,25656064,966656,0.3016475871417737,2332,19921096.61215655,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_067_p3_n3.json,11.7,9.5
case_067,3,4,63834834,14953075,14953075,4.269,31030400,65536,0.39869844522828934,2307,14931089.124831662,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_067_p3_n4.json,11.5,9.2
case_067,3,5,63834834,12018793,12039732,5.3113,33541632,638976,0.35782479254526184,2192,11957232.180116864,p2_plan,results_all/eval/case_067_p3_n5.json,11.5,17.6
case_068,1,1,362095,362095,362095,1.0,0,0,,1,353301.26666666666,"('A', 0.25, 16, 2.0)",results/single/case_068_single.json,8.4,0.0
case_068,1,2,362095,211130,211130,1.715,2472468,0,,75,201076.0000000003,"('A', 0.25, 16, 2.0)",results_all/eval/case_068_p1_n2.json,8.5,4.7
case_068,1,3,362095,173350,173350,2.0888,3658860,0,,149,163284.13333333444,"('A', 0.25, 16, 2.0, 16, 'blc')",results_all/eval/case_068_p1_n3.json,9.0,4.9
case_068,1,4,362095,145679,145679,2.4856,3565168,0,,199,130730.4,"('A', 0.25, 16, 2.0)",results_all/eval/case_068_p1_n4.json,9.4,6.2
case_068,1,5,362095,145679,151357,2.4856,3565168,0,,199,130730.4,prev_n4,results_all/eval/case_068_p1_n5.json,10.8,14.2
case_068,2,1,362095,357195,357195,1.0,0,0,,45,353301.26666666666,"('B', 0.1, 16, 8.0)",results_all/eval/case_068_p2_n1.json,7.6,4.6
case_068,2,2,362095,182648,182648,1.9825,1557902,0,,888,175692.73333333337,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_068_p2_n2.json,8.0,4.3
case_068,2,3,362095,138581,138581,2.6129,2550236,0,,1275,126349.86666666674,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_068_p2_n3.json,9.7,5.1
case_068,2,4,362095,115755,115755,3.1281,2863402,0,,1029,106229.6,"('B', 0.25, 16, 2.0)",results_all/eval/case_068_p2_n4.json,9.8,4.7
case_068,2,5,362095,115755,120114,3.1281,2863402,0,,1029,106229.6,prev_n4,results_all/eval/case_068_p2_n5.json,9.6,9.0
case_068,3,1,362095,357195,357195,1.0,0,0,0.0,45,353301.26666666666,"('C', 0.1, 64, 4.0)",results_all/eval/case_068_p3_n1.json,8.3,4.2
case_068,3,2,362095,182616,183106,1.9828,1557902,0,0.14776477368856497,888,175692.73333333337,p2_plan,results_all/eval/case_068_p3_n2.json,9.5,9.5
case_068,3,3,362095,136217,136217,2.6582,2568284,0,0.22153353416422192,1293,123768.65599999999,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_068_p3_n3.json,9.7,4.7
case_068,3,4,362095,112095,112095,3.2303,3006186,0,0.14043268138639775,1019,102265.60000000002,"('C', 0.1, 16, 1.0)",results_all/eval/case_068_p3_n4.json,10.2,4.5
case_068,3,5,362095,110483,110483,3.2774,3246584,0,0.12801781311830887,1293,95359.16133333335,"('C', 0.1, 64, 2.0)",results_all/eval/case_068_p3_n5.json,10.0,4.3
case_069,1,1,25144,25144,25144,1.0,0,0,,1,21206.666666666664,"('A', 0.1, 64, 1.0)",results/single/case_069_single.json,2.2,0.0
case_069,1,2,25144,22330,22330,1.126,669484,0,,22,19315.133333333317,"('A', 0.1, 64, 1.0)",results_all/eval/case_069_p1_n2.json,2.6,1.1
case_069,1,3,25144,22330,22413,1.126,669484,0,,22,19315.133333333317,prev_n2,results_all/eval/case_069_p1_n3.json,3.0,1.9
case_069,1,4,25144,20896,20896,1.2033,668924,0,,54,16418.666666666668,"('A', 1.0, 64, 8.0)",results_all/eval/case_069_p1_n4.json,2.9,1.0
case_069,1,5,25144,19144,19144,1.3134,673634,0,,55,14269.066666666668,"('A', 0.25, 16, 4.0)",results_all/eval/case_069_p1_n5.json,3.0,0.9
case_069,2,1,25144,21127,21127,1.0,0,0,,47,21206.666666666664,"('B', 0.1, 64, 8.0)",results_all/eval/case_069_p2_n1.json,1.7,0.7
case_069,2,2,25144,12951,12951,1.9415,237606,0,,259,12663.266666666665,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_069_p2_n2.json,1.8,0.5
case_069,2,3,25144,10833,10833,2.3211,303980,0,,300,10215.200000000004,"('B', 0.25, 16, 2.0)",results_all/eval/case_069_p2_n3.json,2.1,0.6
case_069,2,4,25144,10833,10833,2.3211,352242,0,,311,10083.266666666668,"('B', 1.0, 16, 4.0)",results_all/eval/case_069_p2_n4.json,2.2,0.8
case_069,2,5,25144,10833,11324,2.3211,352242,0,,311,10083.266666666668,prev_n4,results_all/eval/case_069_p2_n5.json,2.2,1.6
case_069,3,1,25144,21127,21127,1.0,0,0,0.0,47,21206.666666666664,"('C', 0.1, 64, 4.0)",results_all/eval/case_069_p3_n1.json,1.8,0.5
case_069,3,2,25144,12914,13177,1.947,237606,0,0.0921801061134745,259,12663.266666666665,p2_plan,results_all/eval/case_069_p3_n2.json,2.1,1.9
case_069,3,3,25144,10458,10458,2.4043,303980,0,0.2328043031628779,300,10215.200000000004,p2_plan,results_all/eval/case_069_p3_n3.json,2.4,0.6
case_069,3,4,25144,10364,10364,2.4261,488626,0,0.37286240220892775,330,9584.045333333333,"('C', 0.1, 64, 2.0)",results_all/eval/case_069_p3_n4.json,2.4,0.7
case_069,3,5,25144,10364,11083,2.4261,488626,0,0.37286240220892775,330,9584.045333333333,prev_n4,results_all/eval/case_069_p3_n5.json,2.6,1.9
case_070,1,1,117300,117300,117300,1.0,0,0,,1,111804.16666666667,"('A', 0.25, 16, 2.0)",results/single/case_070_single.json,2.9,0.0
case_070,1,2,117300,60488,60488,1.9392,567812,0,,8,55201.066666666666,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_070_p1_n2.json,1.8,0.7
case_070,1,3,117300,40811,40811,2.8742,231424,0,,3,38379.166666666664,"('A', 0.25, 16, 2.0, None, 'blc')",results_all/eval/case_070_p1_n3.json,2.6,1.0
case_070,1,4,117300,34477,34477,3.4023,580108,0,,13,29481.26666666666,"('A', 0.25, 16, 2.0, None, 'blc')",results_all/eval/case_070_p1_n4.json,3.0,1.3
case_070,1,5,117300,27041,27041,4.3379,435200,0,,5,24638.166666666664,"('A', 1.0, 16, 2.0)",results_all/eval/case_070_p1_n5.json,2.8,1.5
case_070,2,1,117300,111806,111806,1.0,0,0,,33,111804.16666666667,"('B', 0.1, 16, 8.0)",results_all/eval/case_070_p2_n1.json,2.1,0.9
case_070,2,2,117300,55039,55039,2.1312,222720,0,,62,55002.166666666664,"('B', 0.1, 16, 8.0)",results_all/eval/case_070_p2_n2.json,2.4,0.8
case_070,2,3,117300,40863,40863,2.8706,584236,0,,134,36803.433333333334,"('B', 0.1, 64, 8.0)",results_all/eval/case_070_p2_n3.json,2.2,0.9
case_070,2,4,117300,31786,31786,3.6903,834108,0,,126,28852.63333333333,"('B', 0.1, 16, 1.0)",results_all/eval/case_070_p2_n4.json,2.3,0.7
case_070,2,5,117300,25959,25959,4.5187,435200,0,,38,24638.166666666664,"('B', 1.0, 64, 0.0)",results_all/eval/case_070_p2_n5.json,2.7,0.7
case_070,3,1,117300,111806,111806,1.0,0,0,0.0,33,111804.16666666667,"('C', 0.1, 64, 4.0)",results_all/eval/case_070_p3_n1.json,2.5,0.9
case_070,3,2,117300,55039,55039,2.1312,222720,0,0.11381059847623573,62,55002.166666666664,p2_plan,results_all/eval/case_070_p3_n2.json,1.9,0.7
case_070,3,3,117300,37231,37231,3.1506,739372,0,0.25757120995628907,139,36577.164000000004,"('C', 0.1, 64, 2.0)",results_all/eval/case_070_p3_n3.json,2.3,0.9
case_070,3,4,117300,30328,30328,3.8677,667202,0,0.4195231950794194,126,28223.604,"('C', 0.1, 16, 1.0)",results_all/eval/case_070_p3_n4.json,2.3,0.9
case_070,3,5,117300,25935,25935,4.5228,435200,0,0.11915916814999684,38,24371.166666666664,"('C', 1.0, 64, 0.0)",results_all/eval/case_070_p3_n5.json,2.7,0.8
case_071,1,1,18919,18919,18919,1.0,0,0,,1,16733.06666666667,"('A', 0.1, 64, 1.0)",results/single/case_071_single.json,1.5,0.0
case_071,1,2,18919,18178,18178,1.0408,493628,0,,20,15643.533333333331,"('A', 0.1, 64, 1.0)",results_all/eval/case_071_p1_n2.json,1.7,0.6
case_071,1,3,18919,17246,17246,1.097,503164,0,,28,14048.866666666667,"('A', 0.25, 16, 4.0)",results_all/eval/case_071_p1_n3.json,1.8,0.9
case_071,1,4,18919,15146,15146,1.2491,531054,0,,45,11977.166666666673,"('A', 0.25, 16, 2.0, None, 'blc')",results_all/eval/case_071_p1_n4.json,1.8,0.9
case_071,1,5,18919,15146,15146,1.2491,531054,0,,45,11977.166666666673,prev_n4,results_all/eval/case_071_p1_n5.json,2.2,0.9
case_071,2,1,18919,16301,16301,1.0,0,0,,47,16715.0,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_071_p2_n1.json,1.2,0.4
case_071,2,2,18919,9850,9850,1.9207,125190,0,,173,9816.866666666667,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_071_p2_n2.json,1.3,0.8
case_071,2,3,18919,9371,9371,2.0189,274508,0,,224,8518.233333333335,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_071_p2_n3.json,1.7,0.5
case_071,2,4,18919,9371,9703,2.0189,274508,0,,224,8518.233333333335,prev_n3,results_all/eval/case_071_p2_n4.json,1.5,1.0
case_071,2,5,18919,8919,8919,2.1212,324728,0,,249,7927.600000000002,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_071_p2_n5.json,1.6,0.7
case_071,3,1,18919,16301,16301,1.0,0,0,0.0,47,16715.0,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_071_p3_n1.json,1.3,0.4
case_071,3,2,18919,9832,9832,1.9242,125190,0,0.11687763713080168,173,9816.866666666667,p2_plan,results_all/eval/case_071_p3_n2.json,1.5,0.4
case_071,3,3,18919,8613,8613,2.1966,225676,0,0.19316830528892862,229,8462.613333333336,"('C', 0.25, 16, 8.0)",results_all/eval/case_071_p3_n3.json,1.2,0.5
case_071,3,4,18919,8197,8197,2.308,280434,0,0.24781287970838395,228,7935.600000000001,"('C', 0.1, 64, 4.0)",results_all/eval/case_071_p3_n4.json,1.8,0.6
case_071,3,5,18919,8197,8427,2.308,280434,0,0.24781287970838395,228,7935.600000000001,prev_n4,results_all/eval/case_071_p3_n5.json,1.8,1.0
case_072,1,1,23897828,23714200,23714200,1.0,139373822,36065424,,16,23091271.69181581,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_072_p1_n1.json,49.2,94.0
case_072,1,2,23897828,11845913,11845913,2.0174,118526000,17723440,,32,11625607.430643179,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_072_p1_n2.json,43.0,100.1
case_072,1,3,23897828,7866093,7866093,3.0381,129372208,6713392,,45,7784847.582430201,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_072_p1_n3.json,46.0,109.1
case_072,1,4,23897828,5933332,5933332,4.0277,131156768,9607624,,32,5866655.338532595,"('A', inf, 16, 0.0, 8)",results_all/eval/case_072_p1_n4.json,60.9,211.7
case_072,1,5,23897828,4714262,4714262,5.0693,146631456,2095560,,71,4690015.832222478,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_072_p1_n5.json,52.5,117.9
case_072,2,1,23897828,23875710,23875710,1.0,101232688,101232688,,41,23177669.15674391,"('B', 0.1, 16, 8.0)",results_all/eval/case_072_p2_n1.json,42.6,86.9
case_072,2,2,23897828,11883582,11883582,2.011,109931296,98982344,,82,11861939.18328561,"('B', 0.1, 16, 1.0)",results_all/eval/case_072_p2_n2.json,42.7,59.5
case_072,2,3,23897828,7943931,7943931,3.0083,111464496,94318640,,123,8231030.994498837,"('B', 0.1, 16, 8.0)",results_all/eval/case_072_p2_n3.json,42.3,47.0
case_072,2,4,23897828,6012838,6012838,3.9745,115789032,91294952,,164,6478187.822145519,"('B', 0.1, 16, 8.0)",results_all/eval/case_072_p2_n4.json,46.9,41.0
case_072,2,5,23897828,4832469,4832469,4.9453,147740152,73551744,,4683,5471395.525573075,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_072_p2_n5.json,52.3,39.0
case_072,3,1,23897828,23866974,23866974,1.0,101232688,101232688,0.054260497157489186,41,23177669.15674391,"('C', 0.1, 64, 4.0)",results_all/eval/case_072_p3_n1.json,38.5,75.7
case_072,3,2,23897828,11868566,11868566,2.0135,109931296,98982344,0.1763662309740072,82,11853864.684187565,"('C', 0.1, 16, 1.0)",results_all/eval/case_072_p3_n2.json,43.0,53.0
case_072,3,3,23897828,7865857,7865857,3.0382,121176752,99278848,0.2583234785989402,123,8230424.845277197,"('C', 1.0, 64, 0.0)",results_all/eval/case_072_p3_n3.json,46.5,42.6
case_072,3,4,23897828,5999068,6039762,3.9836,115789032,91294952,0.26852128588918156,164,6478187.822145519,p2_plan,results_all/eval/case_072_p3_n4.json,50.0,70.6
case_072,3,5,23897828,4796062,4796062,4.9828,149681336,74320800,0.3056575509373925,4742,5424246.970006133,"('C', 0.25, 16, 8.0, None, 'mc')",results_all/eval/case_072_p3_n5.json,48.0,41.8
case_073,1,1,10081626,9985565,9985565,1.0,102676736,98845696,,16,8746894.73719388,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_073_p1_n1.json,6.4,3.9
case_073,1,2,10081626,5577946,5577946,1.8074,102657152,93097472,,50,5024434.618159888,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_073_p1_n2.json,6.3,3.5
case_073,1,3,10081626,4565500,4565500,2.2082,141420800,0,,39,2990462.933333341,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_073_p1_n3.json,6.8,2.8
case_073,1,4,10081626,3936556,3936556,2.561,141420800,0,,39,2582376.53333336,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_073_p1_n4.json,7.2,3.2
case_073,1,5,10081626,3539849,3539849,2.848,141420800,0,,39,2582376.5333333346,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_073_p1_n5.json,7.3,3.4
case_073,2,1,10081626,8770125,8770125,1.0,25003264,25003264,,41,8332636.3004600555,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_073_p2_n1.json,5.7,4.7
case_073,2,2,10081626,4225788,4225788,2.3857,6144896,0,,1190,4154347.7333333334,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_073_p2_n2.json,5.2,5.1
case_073,2,3,10081626,3123739,3123739,3.2274,32125696,24667648,,146,2875784.706867087,"('B', 0.1, 64, 2.0, None, 'mc')",results_all/eval/case_073_p2_n3.json,5.4,3.3
case_073,2,4,10081626,2171485,2171485,4.6427,14117504,0,,1271,2078002.1333333333,"('B', 0.1, 64, 2.0, None, 'mc')",results_all/eval/case_073_p2_n4.json,6.6,4.3
case_073,2,5,10081626,1779607,1779607,5.6651,17820672,0,,1277,1667050.6666666665,"('B', 0.1, 64, 2.0, None, 'mc')",results_all/eval/case_073_p2_n5.json,6.2,4.2
case_073,3,1,10081626,8463508,8463508,1.0,25003264,25003264,0.8496290271118042,41,8332636.3004600555,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_073_p3_n1.json,5.9,5.0
case_073,3,2,10081626,4225708,4225708,2.3858,6175616,0,0.07887336193900035,1202,4154347.7333333334,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_073_p3_n2.json,5.8,4.9
case_073,3,3,10081626,2856478,2856478,3.5294,26537728,19048960,0.7548313658280789,195,2823439.3170791753,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_073_p3_n3.json,5.7,4.0
case_073,3,4,10081626,2159375,2159375,4.6688,13362816,0,0.3743241314792205,1196,2077802.6666666665,"('C', 0.25, 16, 8.0, None, 'mc')",results_all/eval/case_073_p3_n4.json,6.5,4.3
case_073,3,5,10081626,1752772,1752772,5.7518,17820672,0,0.41810418445772846,1277,1667050.6666666665,p2_plan,results_all/eval/case_073_p3_n5.json,7.1,4.7
case_074,1,1,1682239,1682239,1682239,1.0,6070280,6070280,,1,1594711.1577129192,single,results/single/case_074_single.json,5.3,0.0
case_074,1,2,1682239,819147,819147,2.0536,7647232,569344,,8,814688.0913943027,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_074_p1_n2.json,4.7,4.0
case_074,1,3,1682239,552495,552495,3.0448,9986076,0,,14,550809.8333333334,"('A', 0.1, 16, 2.0, 4, 'mc')",results_all/eval/case_074_p1_n3.json,5.4,4.1
case_074,1,4,1682239,420945,420945,3.9963,11042816,0,,19,419374.6333333334,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_074_p1_n4.json,6.2,4.3
case_074,1,5,1682239,346717,346717,4.8519,10895396,0,,22,341158.96666666673,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_074_p1_n5.json,6.4,3.9
case_074,2,1,1682239,1682239,1682239,1.0,6070280,6070280,,1,1594711.1577129192,single,results_all/eval/case_074_p2_n1.json,4.4,2.0
case_074,2,2,1682239,824825,824825,2.0395,5877776,3354624,,195,823468.2997573881,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_074_p2_n2.json,4.5,2.9
case_074,2,3,1682239,549842,549842,3.0595,6459408,2351104,,250,557510.7385684868,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_074_p2_n3.json,4.5,2.5
case_074,2,4,1682239,415777,415777,4.046,6295568,1093632,,285,417947.53318058245,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_074_p2_n4.json,4.9,2.4
case_074,2,5,1682239,336165,336165,5.0042,6623240,90112,,354,330526.0064724143,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_074_p2_n5.json,5.2,2.3
case_074,3,1,1682239,1678120,1678120,1.0,6070280,6070280,0.16680485013829857,1,1594711.1577129192,single,results_all/eval/case_074_p3_n1.json,5.2,2.2
case_074,3,2,1682239,822545,856152,2.0452,5877776,3354624,0.21254603908430228,195,823468.2997573881,p2_plan,results_all/eval/case_074_p3_n2.json,4.9,5.7
